team_id,team_display_name,season,games_played,off_efficiency,def_efficiency,tempo,orb_rate,drb_rate,to_margin,ft_rate,three_rate,avg_point_diff,off_eff_std,three_pct_std,point_diff_std,off_eff_floor,def_eff_floor,point_diff_floor,adj_off_eff,adj_def_eff,sos,sos_avg,sos_std,num_games,sos_gap,sos_regression,off_floor_quality,diff_floor_quality,off_eff_std_pctile,three_pct_std_pctile,point_diff_std_pctile,off_penalty_mult,diff_penalty_mult,three_penalty_mult,off_eff_adj_var,three_pct_adj_var,point_diff_adj_var,consistency_score,efficiency_margin,margin_per_game,rebound_bonus,to_margin_bonus,ft_rate_bonus,consistency_bonus,supporting_bonus,power_rating_raw,power_rating,prior_weight,effective_returning,rank
2305,Kansas Jayhawks,2005,26,115.47083224408367,90.0595022324696,67.58974050059072,0.3441686560077617,0.666577973834866,-0.0015893576240088665,0.39664367538507733,0.32278544556123817,9.307692307692308,12.733550469633265,0.13134561946203574,13.852853080197539,92.22710623513058,117.82260857973438,-3.5,115.47083224408367,90.0595022324696,13.796876522316603,13.994049604682106,7.391711605007132,26,-2.7050387923256203,-0.027050387923256203,0.9013742923258502,0.9125,0.525679758308157,0.7915407854984894,0.5891238670694864,1.0986257076741497,1.0875,1.0986257076741497,0.428913719773199,0.6477986271807774,0.42711480362537757,0.49492629167110397,25.41133001161407,25.41133001161407,0.0,0.0,0.0,0.0,0.0,26.03092484500358,26.03092484500358,0.0,,11
41,UConn Huskies,2005,29,111.79152505891741,86.96794446383636,70.73253271936146,0.40835456380052954,0.7012769084639834,-0.039320322142759774,0.4302259812988546,0.23811578531875255,11.724137931034482,12.083887954790054,0.13904103356292977,16.01984606606117,95.18116134485717,113.3564329577588,-5.3999999999999995,111.79152505891741,86.96794446383636,12.97061296104931,11.35651436983985,12.703963009945936,29,-1.8787752310583272,-0.018787752310583272,0.9302455151443659,0.865,0.40181268882175225,0.8821752265861027,0.8549848942598187,1.069754484855634,1.135,1.069754484855634,0.3192321991409387,0.70300099890808,0.6469385699899295,0.4645221282283142,24.823580595081054,24.823580595081054,0.0,0.0,0.0,0.0,0.0,25.443175428470564,25.443175428470564,0.0,,12
201,Oklahoma Sooners,2005,30,112.19388024735086,87.96732265982865,65.98788955400939,0.388497453607552,0.6840211211088442,0.03665133219480536,0.3454373672595598,0.3049567412835417,11.866666666666667,11.225920327922017,0.12070640784254948,17.18205425744393,97.24136778518674,112.11034135582457,-8.1,112.19388024735086,87.96732265982865,11.595812417722895,9.673163311714253,12.938342593764421,30,-0.5039746877319118,-0.005039746877319118,0.950380779038072,0.7975,0.23564954682779457,0.6012084592145015,0.9093655589123867,1.049619220961928,1.2025000000000001,1.049619220961928,0.18369498950231025,0.47008222120710447,0.7290080563947634,0.5797412126778986,24.22655758752221,24.22655758752221,0.0,0.0,0.0,0.0,0.0,24.846152420911718,24.846152420911718,0.0,,13
275,Wisconsin Badgers,2005,31,111.48105796303288,87.64232197914774,62.51483119088683,0.29545210209822387,0.7480489213256618,0.009418104528210219,0.39491188410531547,0.3653445449170084,7.580645161290323,11.752900732869481,0.10673039240446987,14.486256000196388,96.24593890703629,118.03119071939295,-11.0,111.48105796303288,87.64232197914774,13.670017776731447,13.41323501561729,11.78219012927409,31,-2.5781800467404636,-0.025781800467404636,0.9406520340168844,0.725,0.32628398791540786,0.32628398791540786,0.6706948640483383,1.0593479659831155,1.275,1.0593479659831155,0.25670440750005535,0.2574846640578063,0.5700906344410875,0.6646759459694738,23.838735983885144,23.838735983885144,0.0,0.0,0.0,0.0,0.0,24.458330817274653,24.458330817274653,0.0,,14
183,Syracuse Orange,2005,26,113.25672174721389,90.23399069822555,66.62000994945812,0.4068487837371571,0.6290430866147226,0.02234934797713512,0.38852381922546686,0.25997954334312906,8.846153846153847,12.011499749693055,0.10003661772636832,11.911984915008272,94.06470427634059,116.4781230802604,-6.0,113.25672174721389,90.23399069822555,11.679216704629924,10.744912518499168,10.986090542741335,26,-0.5873789746389413,-0.005873789746389413,0.9193339107242872,0.85,0.37462235649546827,0.21450151057401812,0.2598187311178248,1.080666089275713,1.15,1.080666089275713,0.3006658766940008,0.1726787305358476,0.19919436052366565,0.7694975035039366,23.022731048988334,23.022731048988334,0.0,0.0,0.0,0.0,0.0,23.642325882377843,23.642325882377843,0.0,,15
59,Georgia Tech Yellow Jackets,2005,28,109.71886758148474,87.40180721271112,70.23084962370982,0.34751081861498706,0.676149512523142,0.005136691031430351,0.38104340934770686,0.3023100535386969,8.25,14.953842829931801,0.13403700865188545,17.931195659458343,88.66459946478265,117.74751024039698,-10.7,109.71886758148474,87.40180721271112,12.779808856505825,12.165362948667306,13.779192466030949,28,-1.6879711265148423,-0.016879711265148423,0.8665564155636578,0.7325,0.8912386706948641,0.8308157099697885,0.9395770392749244,1.1334435844363422,1.2675,1.1334435844363422,0.7502272892676226,0.7014901499256787,0.7939425981873112,0.2559018822721356,22.317060368773625,22.317060368773625,0.0,0.0,0.0,0.0,0.0,22.936655202163134,22.936655202163134,0.0,,16
152,NC State Wolfpack,2005,31,115.23609814973152,93.16762676243575,65.13828396830776,0.3199077545602151,0.6482664278948591,0.04004672612339098,0.39635641412263367,0.4194460347244788,6.645161290322581,15.108886650740956,0.11434916753225625,17.40603034793167,89.68802203555195,128.6073458638069,-12.0,115.23609814973152,93.16762676243575,12.902237664188343,12.41357678421458,13.346522716239543,31,-1.8103999341973598,-0.018103999341973598,0.8765587547146404,0.7,0.9093655589123867,0.46827794561933533,0.9305135951661632,1.1234412452853597,1.3,1.1234412452853597,0.7587309370542459,0.3918961862719474,0.8064451158106748,0.3577326810304513,22.068471387295773,22.068471387295773,0.0,0.0,0.0,0.0,0.0,22.688066220685283,22.688066220685283,0.0,,17
254,Utah Utes,2005,24,110.87352150957645,89.44618093197319,59.52230425835981,0.3969097773957441,0.7495098651685179,-0.04717203495908609,0.4750744583030837,0.26266146502025084,9.541666666666666,10.674436330824319,0.1417803809043599,10.172337453867835,95.41808654759177,110.12255037521588,-4.699999999999999,110.87352150957645,89.44618093197319,9.012845863848673,8.039872942552854,11.378239738957106,24,2.07899186614231,0.0831596746456924,0.932561084781828,0.8825000000000001,0.1540785498489426,0.9123867069486404,0.09063444108761329,1.067438915218172,1.1175,1.067438915218172,0.12214737566654046,0.7255025602793624,0.06752265861027189,0.680334488983039,21.42734057760326,21.42734057760326,0.0,0.0,0.0,0.0,0.0,22.04693541099277,22.04693541099277,0.0,,18
333,Alabama Crimson Tide,2005,26,115.32036135532239,94.14215206225464,64.28722549613703,0.34073932619046915,0.7092720472797149,-0.027799861914365745,0.4383572939249532,0.38263296269692254,9.23076923076923,14.46978461878807,0.10884664509074057,18.00734892716347,97.40321687954433,126.08723645196986,-12.0,115.32036135532239,94.14215206225464,10.589577209559264,9.39370748217691,11.722131024684092,26,0.5022605204317188,0.02009042081726875,0.9519625982975664,0.7,0.8459214501510574,0.36555891238670696,0.9516616314199395,1.0480374017024336,1.3,1.0480374017024336,0.6584241411687319,0.2853981324019482,0.824773413897281,0.4305476437175051,21.178209293067752,21.178209293067752,0.0,0.0,0.0,0.0,0.0,21.79780412645726,21.79780412645726,0.0,,19
103,Boston College Eagles,2005,27,112.23743501301271,91.48404907408226,65.5478834766763,0.4131642763780384,0.6762893330252882,0.004464147037743473,0.4508240606318362,0.21424181104614473,9.814814814814815,8.688433312678148,0.12280317582540368,9.965467440644282,99.96183767868271,112.83649116570957,-0.5999999999999996,112.23743501301271,91.48404907408226,9.69269007000606,8.77600304420658,10.042951351063852,27,1.3991476599849229,0.055965906399396914,0.976969075311751,0.985,0.027190332326283987,0.6465256797583081,0.07250755287009064,1.023030924688249,1.0150000000000001,1.023030924688249,0.020658662671854983,0.49271015126187057,0.04906344410876134,0.807022120962413,20.75338593893045,20.75338593893045,0.0,0.0,0.0,0.0,0.0,21.37298077231996,21.37298077231996,0.0,,20
12,Arizona Wildcats,2005,34,114.55066389339716,93.91039926891689,69.8913309118838,0.38709457293035143,0.6548968381936947,0.0237606838751079,0.32211898874961514,0.28292778210162006,9.529411764705882,14.4638196898633,0.11449584960554206,12.771263419899515,92.00334256308236,121.88322159288946,-7.699999999999999,114.55066389339716,93.91039926891689,9.18898965149988,10.001236009556422,9.461976099071,34,1.902848078491104,0.07611392313964416,0.8991873558624369,0.8075,0.8429003021148036,0.4743202416918429,0.4199395770392749,1.1008126441375632,1.1925,1.1008126441375632,0.6891099892210015,0.38895739823664727,0.33385196374622356,0.504757923992217,20.640264624480267,20.640264624480267,0.0,0.0,0.0,0.0,0.0,21.259859457869776,21.259859457869776,0.0,,21
2294,Iowa Hawkeyes,2005,30,111.02660302375598,90.75756436109079,68.01231070595838,0.329023838960348,0.6795432394579106,0.009646134862053084,0.4238291658611326,0.30445903202471647,5.7,9.011692919331315,0.11104895995284128,13.00437592133695,97.12627121764415,118.81048570645808,-11.1,111.02660302375598,90.75756436109079,14.101537896012273,13.024944196434921,13.049710138539279,30,-3.0097001660212896,-0.030097001660212896,0.9492558918833852,0.7225,0.04229607250755287,0.4108761329305136,0.459214501510574,1.0507441081166147,1.2774999999999999,1.0507441081166147,0.03300623078198207,0.32160652138414136,0.3910976837865055,0.7764608042561314,20.269038662665196,20.269038662665196,0.0,0.0,0.0,0.0,0.0,20.888633496054705,20.888633496054705,0.0,,22
264,Washington Huskies,2005,30,115.16589858931218,95.48822825872425,73.84509983882549,0.40779127037307145,0.6485739735333281,0.05321487673402625,0.34374603098154555,0.30940164342337545,13.1,12.542312332194728,0.12718397464830128,18.538589761490154,101.2374253310453,121.72731003325669,-10.2,115.16589858931218,95.48822825872425,7.929198770667378,7.663789704393575,9.989655463824787,30,3.162638959323605,0.1265055583729442,0.9894359298449138,0.745,0.48338368580060426,0.7250755287009063,0.9697885196374623,1.0105640701550862,1.255,1.0105640701550862,0.36278954979878003,0.5458383803963408,0.8113897280966768,0.46099331491759943,19.67767033058793,19.67767033058793,0.0,0.0,0.0,0.0,0.0,20.29726516397744,20.29726516397744,0.0,,23
221,Pittsburgh Panthers,2005,25,112.33404875564848,93.44503795063417,64.56405142881766,0.41825137697504977,0.675616907804568,-0.02455223085875373,0.4396783362331424,0.3008288061694402,6.8,12.13177091103833,0.09568887415816259,11.761519176251568,92.9583218908853,119.23722074079177,-8.0,112.33404875564848,93.44503795063417,11.48289024312592,9.657952081603543,13.309474992704827,25,-0.3910525131349374,-0.003910525131349374,0.9085207704183444,0.8,0.4078549848942598,0.15709969788519637,0.23564954682779457,1.0914792295816556,1.2,1.0914792295816556,0.330613190761582,0.12773437697779463,0.18851963746223566,0.7759177823875801,18.88901080501431,18.88901080501431,0.0,0.0,0.0,0.0,0.0,19.508605638403818,19.508605638403818,0.0,,24
251,Texas Longhorns,2005,27,111.70629704597151,93.04388147578618,67.7697195848654,0.3837246717667365,0.6681995340633512,-0.030975405495544565,0.43689313380914246,0.35616499056298845,7.111111111111111,13.473736018258402,0.1286644180077445,17.14268925436715,92.8502116080931,117.4455026471396,-12.0,111.70629704597151,93.04388147578618,11.746987920034835,10.148454499641456,11.72546089919146,27,-0.6551501900438517,-0.006551501900438517,0.9074641631623765,0.7,0.6525679758308157,0.7341389728096677,0.9033232628398792,1.0925358368376235,1.3,1.0925358368376235,0.5294931857592283,0.597490410982108,0.7828801611278954,0.383361041570597,18.66241557018533,18.66241557018533,0.0,0.0,0.0,0.0,0.0,19.28201040357484,19.28201040357484,0.0,,25
